crop_path,original_image,class_id,class_name,confidence,prompt
MarineExplainAI/crops/2019-03-20_20-08-39to2019-03-20_20-08-48_1-0005_jpg.rf.9d47460df25aa846f6a023532abea3df_starfish_10.jpg,brackish_dataset/test/images/2019-03-20_20-08-39to2019-03-20_20-08-48_1-0005_jpg.rf.9d47460df25aa846f6a023532abea3df.jpg,5,starfish,0.9598,"You are a marine biology visual expert.
Based on the cropped object image and the full scene image, explain why this object is likely classified as a 'starfish'.
Consider visual traits (e.g., color, texture, shape), its environment (e.g., murky water, sand), and anything else in the scene.
Cropped image path: MarineExplainAI/crops/2019-03-20_20-08-39to2019-03-20_20-08-48_1-0005_jpg.rf.9d47460df25aa846f6a023532abea3df_starfish_10.jpg
Original full image path: brackish_dataset/test/images/2019-03-20_20-08-39to2019-03-20_20-08-48_1-0005_jpg.rf.9d47460df25aa846f6a023532abea3df.jpg
Answer in 1-2 sentences."
MarineExplainAI/crops/2019-03-06_22-16-56to2019-03-06_22-17-10_1-0027_jpg.rf.2d168419c657a77b4dde6f063e37a8d6_crab_11.jpg,brackish_dataset/test/images/2019-03-06_22-16-56to2019-03-06_22-17-10_1-0027_jpg.rf.2d168419c657a77b4dde6f063e37a8d6.jpg,0,crab,0.6308,"You are a marine biology visual expert.
Based on the cropped object image and the full scene image, explain why this object is likely classified as a 'crab'.
Consider visual traits (e.g., color, texture, shape), its environment (e.g., murky water, sand), and anything else in the scene.
Cropped image path: MarineExplainAI/crops/2019-03-06_22-16-56to2019-03-06_22-17-10_1-0027_jpg.rf.2d168419c657a77b4dde6f063e37a8d6_crab_11.jpg
Original full image path: brackish_dataset/test/images/2019-03-06_22-16-56to2019-03-06_22-17-10_1-0027_jpg.rf.2d168419c657a77b4dde6f063e37a8d6.jpg
Answer in 1-2 sentences."
MarineExplainAI/crops/2019-03-06_22-16-56to2019-03-06_22-17-10_1-0027_jpg.rf.2d168419c657a77b4dde6f063e37a8d6_crab_12.jpg,brackish_dataset/test/images/2019-03-06_22-16-56to2019-03-06_22-17-10_1-0027_jpg.rf.2d168419c657a77b4dde6f063e37a8d6.jpg,0,crab,0.7798,"You are a marine biology visual expert.
Based on the cropped object image and the full scene image, explain why this object is likely classified as a 'crab'.
Consider visual traits (e.g., color, texture, shape), its environment (e.g., murky water, sand), and anything else in the scene.
Cropped image path: MarineExplainAI/crops/2019-03-06_22-16-56to2019-03-06_22-17-10_1-0027_jpg.rf.2d168419c657a77b4dde6f063e37a8d6_crab_12.jpg
Original full image path: brackish_dataset/test/images/2019-03-06_22-16-56to2019-03-06_22-17-10_1-0027_jpg.rf.2d168419c657a77b4dde6f063e37a8d6.jpg
Answer in 1-2 sentences."
MarineExplainAI/crops/2019-03-06_22-16-56to2019-03-06_22-17-10_1-0027_jpg.rf.2d168419c657a77b4dde6f063e37a8d6_crab_13.jpg,brackish_dataset/test/images/2019-03-06_22-16-56to2019-03-06_22-17-10_1-0027_jpg.rf.2d168419c657a77b4dde6f063e37a8d6.jpg,0,crab,0.881,"You are a marine biology visual expert.
Based on the cropped object image and the full scene image, explain why this object is likely classified as a 'crab'.
Consider visual traits (e.g., color, texture, shape), its environment (e.g., murky water, sand), and anything else in the scene.
Cropped image path: MarineExplainAI/crops/2019-03-06_22-16-56to2019-03-06_22-17-10_1-0027_jpg.rf.2d168419c657a77b4dde6f063e37a8d6_crab_13.jpg
Original full image path: brackish_dataset/test/images/2019-03-06_22-16-56to2019-03-06_22-17-10_1-0027_jpg.rf.2d168419c657a77b4dde6f063e37a8d6.jpg
Answer in 1-2 sentences."
MarineExplainAI/crops/2019-02-22_23-28-21to2019-02-22_23-28-34_1-0128_jpg.rf.31303c55fa380a32554a2911bacad5a8_starfish_14.jpg,brackish_dataset/test/images/2019-02-22_23-28-21to2019-02-22_23-28-34_1-0128_jpg.rf.31303c55fa380a32554a2911bacad5a8.jpg,5,starfish,0.8965,"You are a marine biology visual expert.
Based on the cropped object image and the full scene image, explain why this object is likely classified as a 'starfish'.
Consider visual traits (e.g., color, texture, shape), its environment (e.g., murky water, sand), and anything else in the scene.
Cropped image path: MarineExplainAI/crops/2019-02-22_23-28-21to2019-02-22_23-28-34_1-0128_jpg.rf.31303c55fa380a32554a2911bacad5a8_starfish_14.jpg
Original full image path: brackish_dataset/test/images/2019-02-22_23-28-21to2019-02-22_23-28-34_1-0128_jpg.rf.31303c55fa380a32554a2911bacad5a8.jpg
Answer in 1-2 sentences."
MarineExplainAI/crops/2019-02-22_23-28-21to2019-02-22_23-28-34_1-0128_jpg.rf.31303c55fa380a32554a2911bacad5a8_starfish_15.jpg,brackish_dataset/test/images/2019-02-22_23-28-21to2019-02-22_23-28-34_1-0128_jpg.rf.31303c55fa380a32554a2911bacad5a8.jpg,5,starfish,0.9203,"You are a marine biology visual expert.
Based on the cropped object image and the full scene image, explain why this object is likely classified as a 'starfish'.
Consider visual traits (e.g., color, texture, shape), its environment (e.g., murky water, sand), and anything else in the scene.
Cropped image path: MarineExplainAI/crops/2019-02-22_23-28-21to2019-02-22_23-28-34_1-0128_jpg.rf.31303c55fa380a32554a2911bacad5a8_starfish_15.jpg
Original full image path: brackish_dataset/test/images/2019-02-22_23-28-21to2019-02-22_23-28-34_1-0128_jpg.rf.31303c55fa380a32554a2911bacad5a8.jpg
Answer in 1-2 sentences."
MarineExplainAI/crops/2019-02-22_23-28-21to2019-02-22_23-28-34_1-0128_jpg.rf.31303c55fa380a32554a2911bacad5a8_fish_16.jpg,brackish_dataset/test/images/2019-02-22_23-28-21to2019-02-22_23-28-34_1-0128_jpg.rf.31303c55fa380a32554a2911bacad5a8.jpg,1,fish,0.9215,"You are a marine biology visual expert.
Based on the cropped object image and the full scene image, explain why this object is likely classified as a 'fish'.
Consider visual traits (e.g., color, texture, shape), its environment (e.g., murky water, sand), and anything else in the scene.
Cropped image path: MarineExplainAI/crops/2019-02-22_23-28-21to2019-02-22_23-28-34_1-0128_jpg.rf.31303c55fa380a32554a2911bacad5a8_fish_16.jpg
Original full image path: brackish_dataset/test/images/2019-02-22_23-28-21to2019-02-22_23-28-34_1-0128_jpg.rf.31303c55fa380a32554a2911bacad5a8.jpg
Answer in 1-2 sentences."
MarineExplainAI/crops/2019-02-22_22-31-28to2019-02-22_22-31-38_1-0114_jpg.rf.45451c329123583f40463a71daa6f459_crab_17.jpg,brackish_dataset/test/images/2019-02-22_22-31-28to2019-02-22_22-31-38_1-0114_jpg.rf.45451c329123583f40463a71daa6f459.jpg,0,crab,0.8601,"You are a marine biology visual expert.
Based on the cropped object image and the full scene image, explain why this object is likely classified as a 'crab'.
Consider visual traits (e.g., color, texture, shape), its environment (e.g., murky water, sand), and anything else in the scene.
Cropped image path: MarineExplainAI/crops/2019-02-22_22-31-28to2019-02-22_22-31-38_1-0114_jpg.rf.45451c329123583f40463a71daa6f459_crab_17.jpg
Original full image path: brackish_dataset/test/images/2019-02-22_22-31-28to2019-02-22_22-31-38_1-0114_jpg.rf.45451c329123583f40463a71daa6f459.jpg
Answer in 1-2 sentences."
MarineExplainAI/crops/2019-02-22_22-31-28to2019-02-22_22-31-38_1-0114_jpg.rf.45451c329123583f40463a71daa6f459_crab_18.jpg,brackish_dataset/test/images/2019-02-22_22-31-28to2019-02-22_22-31-38_1-0114_jpg.rf.45451c329123583f40463a71daa6f459.jpg,0,crab,0.9133,"You are a marine biology visual expert.
Based on the cropped object image and the full scene image, explain why this object is likely classified as a 'crab'.
Consider visual traits (e.g., color, texture, shape), its environment (e.g., murky water, sand), and anything else in the scene.
Cropped image path: MarineExplainAI/crops/2019-02-22_22-31-28to2019-02-22_22-31-38_1-0114_jpg.rf.45451c329123583f40463a71daa6f459_crab_18.jpg
Original full image path: brackish_dataset/test/images/2019-02-22_22-31-28to2019-02-22_22-31-38_1-0114_jpg.rf.45451c329123583f40463a71daa6f459.jpg
Answer in 1-2 sentences."
MarineExplainAI/crops/2019-02-22_22-31-28to2019-02-22_22-31-38_1-0114_jpg.rf.45451c329123583f40463a71daa6f459_starfish_19.jpg,brackish_dataset/test/images/2019-02-22_22-31-28to2019-02-22_22-31-38_1-0114_jpg.rf.45451c329123583f40463a71daa6f459.jpg,5,starfish,0.9279,"You are a marine biology visual expert.
Based on the cropped object image and the full scene image, explain why this object is likely classified as a 'starfish'.
Consider visual traits (e.g., color, texture, shape), its environment (e.g., murky water, sand), and anything else in the scene.
Cropped image path: MarineExplainAI/crops/2019-02-22_22-31-28to2019-02-22_22-31-38_1-0114_jpg.rf.45451c329123583f40463a71daa6f459_starfish_19.jpg
Original full image path: brackish_dataset/test/images/2019-02-22_22-31-28to2019-02-22_22-31-38_1-0114_jpg.rf.45451c329123583f40463a71daa6f459.jpg
Answer in 1-2 sentences."
MarineExplainAI/crops/2019-02-22_22-31-28to2019-02-22_22-31-38_1-0114_jpg.rf.45451c329123583f40463a71daa6f459_crab_20.jpg,brackish_dataset/test/images/2019-02-22_22-31-28to2019-02-22_22-31-38_1-0114_jpg.rf.45451c329123583f40463a71daa6f459.jpg,0,crab,0.9576,"You are a marine biology visual expert.
Based on the cropped object image and the full scene image, explain why this object is likely classified as a 'crab'.
Consider visual traits (e.g., color, texture, shape), its environment (e.g., murky water, sand), and anything else in the scene.
Cropped image path: MarineExplainAI/crops/2019-02-22_22-31-28to2019-02-22_22-31-38_1-0114_jpg.rf.45451c329123583f40463a71daa6f459_crab_20.jpg
Original full image path: brackish_dataset/test/images/2019-02-22_22-31-28to2019-02-22_22-31-38_1-0114_jpg.rf.45451c329123583f40463a71daa6f459.jpg
Answer in 1-2 sentences."
MarineExplainAI/crops/2019-03-06_22-03-36to2019-03-06_22-04-08_1-0043_jpg.rf.d0342ace7481f95ab22949ec30db72bb_crab_21.jpg,brackish_dataset/test/images/2019-03-06_22-03-36to2019-03-06_22-04-08_1-0043_jpg.rf.d0342ace7481f95ab22949ec30db72bb.jpg,0,crab,0.6609,"You are a marine biology visual expert.
Based on the cropped object image and the full scene image, explain why this object is likely classified as a 'crab'.
Consider visual traits (e.g., color, texture, shape), its environment (e.g., murky water, sand), and anything else in the scene.
Cropped image path: MarineExplainAI/crops/2019-03-06_22-03-36to2019-03-06_22-04-08_1-0043_jpg.rf.d0342ace7481f95ab22949ec30db72bb_crab_21.jpg
Original full image path: brackish_dataset/test/images/2019-03-06_22-03-36to2019-03-06_22-04-08_1-0043_jpg.rf.d0342ace7481f95ab22949ec30db72bb.jpg
Answer in 1-2 sentences."
MarineExplainAI/crops/2019-03-06_22-03-36to2019-03-06_22-04-08_1-0043_jpg.rf.d0342ace7481f95ab22949ec30db72bb_crab_22.jpg,brackish_dataset/test/images/2019-03-06_22-03-36to2019-03-06_22-04-08_1-0043_jpg.rf.d0342ace7481f95ab22949ec30db72bb.jpg,0,crab,0.7773,"You are a marine biology visual expert.
Based on the cropped object image and the full scene image, explain why this object is likely classified as a 'crab'.
Consider visual traits (e.g., color, texture, shape), its environment (e.g., murky water, sand), and anything else in the scene.
Cropped image path: MarineExplainAI/crops/2019-03-06_22-03-36to2019-03-06_22-04-08_1-0043_jpg.rf.d0342ace7481f95ab22949ec30db72bb_crab_22.jpg
Original full image path: brackish_dataset/test/images/2019-03-06_22-03-36to2019-03-06_22-04-08_1-0043_jpg.rf.d0342ace7481f95ab22949ec30db72bb.jpg
Answer in 1-2 sentences."
MarineExplainAI/crops/2019-03-06_22-03-36to2019-03-06_22-04-08_1-0043_jpg.rf.d0342ace7481f95ab22949ec30db72bb_crab_23.jpg,brackish_dataset/test/images/2019-03-06_22-03-36to2019-03-06_22-04-08_1-0043_jpg.rf.d0342ace7481f95ab22949ec30db72bb.jpg,0,crab,0.8093,"You are a marine biology visual expert.
Based on the cropped object image and the full scene image, explain why this object is likely classified as a 'crab'.
Consider visual traits (e.g., color, texture, shape), its environment (e.g., murky water, sand), and anything else in the scene.
Cropped image path: MarineExplainAI/crops/2019-03-06_22-03-36to2019-03-06_22-04-08_1-0043_jpg.rf.d0342ace7481f95ab22949ec30db72bb_crab_23.jpg
Original full image path: brackish_dataset/test/images/2019-03-06_22-03-36to2019-03-06_22-04-08_1-0043_jpg.rf.d0342ace7481f95ab22949ec30db72bb.jpg
Answer in 1-2 sentences."
MarineExplainAI/crops/2019-03-06_22-03-36to2019-03-06_22-04-08_1-0043_jpg.rf.d0342ace7481f95ab22949ec30db72bb_crab_24.jpg,brackish_dataset/test/images/2019-03-06_22-03-36to2019-03-06_22-04-08_1-0043_jpg.rf.d0342ace7481f95ab22949ec30db72bb.jpg,0,crab,0.8982,"You are a marine biology visual expert.
Based on the cropped object image and the full scene image, explain why this object is likely classified as a 'crab'.
Consider visual traits (e.g., color, texture, shape), its environment (e.g., murky water, sand), and anything else in the scene.
Cropped image path: MarineExplainAI/crops/2019-03-06_22-03-36to2019-03-06_22-04-08_1-0043_jpg.rf.d0342ace7481f95ab22949ec30db72bb_crab_24.jpg
Original full image path: brackish_dataset/test/images/2019-03-06_22-03-36to2019-03-06_22-04-08_1-0043_jpg.rf.d0342ace7481f95ab22949ec30db72bb.jpg
Answer in 1-2 sentences."
MarineExplainAI/crops/2019-03-06_22-01-44to2019-03-06_22-01-52_1-0025_jpg.rf.015be8a1bb279185e371d3dbbe265556_fish_25.jpg,brackish_dataset/test/images/2019-03-06_22-01-44to2019-03-06_22-01-52_1-0025_jpg.rf.015be8a1bb279185e371d3dbbe265556.jpg,1,fish,0.8799,"You are a marine biology visual expert.
Based on the cropped object image and the full scene image, explain why this object is likely classified as a 'fish'.
Consider visual traits (e.g., color, texture, shape), its environment (e.g., murky water, sand), and anything else in the scene.
Cropped image path: MarineExplainAI/crops/2019-03-06_22-01-44to2019-03-06_22-01-52_1-0025_jpg.rf.015be8a1bb279185e371d3dbbe265556_fish_25.jpg
Original full image path: brackish_dataset/test/images/2019-03-06_22-01-44to2019-03-06_22-01-52_1-0025_jpg.rf.015be8a1bb279185e371d3dbbe265556.jpg
Answer in 1-2 sentences."
MarineExplainAI/crops/2019-03-06_22-11-06to2019-03-06_22-11-17_1-0145_jpg.rf.ed89286552f67fa912697713f2f2bf87_crab_26.jpg,brackish_dataset/test/images/2019-03-06_22-11-06to2019-03-06_22-11-17_1-0145_jpg.rf.ed89286552f67fa912697713f2f2bf87.jpg,0,crab,0.6175,"You are a marine biology visual expert.
Based on the cropped object image and the full scene image, explain why this object is likely classified as a 'crab'.
Consider visual traits (e.g., color, texture, shape), its environment (e.g., murky water, sand), and anything else in the scene.
Cropped image path: MarineExplainAI/crops/2019-03-06_22-11-06to2019-03-06_22-11-17_1-0145_jpg.rf.ed89286552f67fa912697713f2f2bf87_crab_26.jpg
Original full image path: brackish_dataset/test/images/2019-03-06_22-11-06to2019-03-06_22-11-17_1-0145_jpg.rf.ed89286552f67fa912697713f2f2bf87.jpg
Answer in 1-2 sentences."
MarineExplainAI/crops/2019-03-06_22-11-06to2019-03-06_22-11-17_1-0145_jpg.rf.ed89286552f67fa912697713f2f2bf87_crab_27.jpg,brackish_dataset/test/images/2019-03-06_22-11-06to2019-03-06_22-11-17_1-0145_jpg.rf.ed89286552f67fa912697713f2f2bf87.jpg,0,crab,0.7446,"You are a marine biology visual expert.
Based on the cropped object image and the full scene image, explain why this object is likely classified as a 'crab'.
Consider visual traits (e.g., color, texture, shape), its environment (e.g., murky water, sand), and anything else in the scene.
Cropped image path: MarineExplainAI/crops/2019-03-06_22-11-06to2019-03-06_22-11-17_1-0145_jpg.rf.ed89286552f67fa912697713f2f2bf87_crab_27.jpg
Original full image path: brackish_dataset/test/images/2019-03-06_22-11-06to2019-03-06_22-11-17_1-0145_jpg.rf.ed89286552f67fa912697713f2f2bf87.jpg
Answer in 1-2 sentences."
MarineExplainAI/crops/2019-03-06_22-11-06to2019-03-06_22-11-17_1-0145_jpg.rf.ed89286552f67fa912697713f2f2bf87_crab_28.jpg,brackish_dataset/test/images/2019-03-06_22-11-06to2019-03-06_22-11-17_1-0145_jpg.rf.ed89286552f67fa912697713f2f2bf87.jpg,0,crab,0.7905,"You are a marine biology visual expert.
Based on the cropped object image and the full scene image, explain why this object is likely classified as a 'crab'.
Consider visual traits (e.g., color, texture, shape), its environment (e.g., murky water, sand), and anything else in the scene.
Cropped image path: MarineExplainAI/crops/2019-03-06_22-11-06to2019-03-06_22-11-17_1-0145_jpg.rf.ed89286552f67fa912697713f2f2bf87_crab_28.jpg
Original full image path: brackish_dataset/test/images/2019-03-06_22-11-06to2019-03-06_22-11-17_1-0145_jpg.rf.ed89286552f67fa912697713f2f2bf87.jpg
Answer in 1-2 sentences."
MarineExplainAI/crops/2019-03-06_22-11-06to2019-03-06_22-11-17_1-0145_jpg.rf.ed89286552f67fa912697713f2f2bf87_crab_29.jpg,brackish_dataset/test/images/2019-03-06_22-11-06to2019-03-06_22-11-17_1-0145_jpg.rf.ed89286552f67fa912697713f2f2bf87.jpg,0,crab,0.9066,"You are a marine biology visual expert.
Based on the cropped object image and the full scene image, explain why this object is likely classified as a 'crab'.
Consider visual traits (e.g., color, texture, shape), its environment (e.g., murky water, sand), and anything else in the scene.
Cropped image path: MarineExplainAI/crops/2019-03-06_22-11-06to2019-03-06_22-11-17_1-0145_jpg.rf.ed89286552f67fa912697713f2f2bf87_crab_29.jpg
Original full image path: brackish_dataset/test/images/2019-03-06_22-11-06to2019-03-06_22-11-17_1-0145_jpg.rf.ed89286552f67fa912697713f2f2bf87.jpg
Answer in 1-2 sentences."
MarineExplainAI/crops/2019-03-06_22-11-06to2019-03-06_22-11-17_1-0145_jpg.rf.ed89286552f67fa912697713f2f2bf87_crab_30.jpg,brackish_dataset/test/images/2019-03-06_22-11-06to2019-03-06_22-11-17_1-0145_jpg.rf.ed89286552f67fa912697713f2f2bf87.jpg,0,crab,0.9513,"You are a marine biology visual expert.
Based on the cropped object image and the full scene image, explain why this object is likely classified as a 'crab'.
Consider visual traits (e.g., color, texture, shape), its environment (e.g., murky water, sand), and anything else in the scene.
Cropped image path: MarineExplainAI/crops/2019-03-06_22-11-06to2019-03-06_22-11-17_1-0145_jpg.rf.ed89286552f67fa912697713f2f2bf87_crab_30.jpg
Original full image path: brackish_dataset/test/images/2019-03-06_22-11-06to2019-03-06_22-11-17_1-0145_jpg.rf.ed89286552f67fa912697713f2f2bf87.jpg
Answer in 1-2 sentences."
