crop_path,original_image,class_id,class_name,confidence,prompt
MarineExplainAI/crops/crab/2019-03-06_22-16-56to2019-03-06_22-17-10_1-0027_jpg.rf.2d168419c657a77b4dde6f063e37a8d6_crab_11.jpg,2019-03-06_22-16-56to2019-03-06_22-17-10_1-0027_jpg.rf.2d168419c657a77b4dde6f063e37a8d6.jpg,0,crab,0.6308,explain why this object is likely classified as a 'crab'.Answer in 1-2 sentences.
MarineExplainAI/crops/crab/2019-03-06_22-16-56to2019-03-06_22-17-10_1-0027_jpg.rf.2d168419c657a77b4dde6f063e37a8d6_crab_12.jpg,2019-03-06_22-16-56to2019-03-06_22-17-10_1-0027_jpg.rf.2d168419c657a77b4dde6f063e37a8d6.jpg,0,crab,0.7798,explain why this object is likely classified as a 'crab'.Answer in 1-2 sentences.
MarineExplainAI/crops/crab/2019-03-06_22-16-56to2019-03-06_22-17-10_1-0027_jpg.rf.2d168419c657a77b4dde6f063e37a8d6_crab_13.jpg,2019-03-06_22-16-56to2019-03-06_22-17-10_1-0027_jpg.rf.2d168419c657a77b4dde6f063e37a8d6.jpg,0,crab,0.881,explain why this object is likely classified as a 'crab'.Answer in 1-2 sentences.
MarineExplainAI/crops/starfish/2019-02-22_23-28-21to2019-02-22_23-28-34_1-0128_jpg.rf.31303c55fa380a32554a2911bacad5a8_starfish_14.jpg,2019-02-22_23-28-21to2019-02-22_23-28-34_1-0128_jpg.rf.31303c55fa380a32554a2911bacad5a8.jpg,5,starfish,0.8965,explain why this object is likely classified as a 'starfish'.Answer in 1-2 sentences.
MarineExplainAI/crops/starfish/2019-02-22_23-28-21to2019-02-22_23-28-34_1-0128_jpg.rf.31303c55fa380a32554a2911bacad5a8_starfish_15.jpg,2019-02-22_23-28-21to2019-02-22_23-28-34_1-0128_jpg.rf.31303c55fa380a32554a2911bacad5a8.jpg,5,starfish,0.9203,explain why this object is likely classified as a 'starfish'.Answer in 1-2 sentences.
MarineExplainAI/crops/fish/2019-02-22_23-28-21to2019-02-22_23-28-34_1-0128_jpg.rf.31303c55fa380a32554a2911bacad5a8_fish_16.jpg,2019-02-22_23-28-21to2019-02-22_23-28-34_1-0128_jpg.rf.31303c55fa380a32554a2911bacad5a8.jpg,1,fish,0.9215,explain why this object is likely classified as a 'fish'.Answer in 1-2 sentences.
MarineExplainAI/crops/crab/2019-02-22_22-31-28to2019-02-22_22-31-38_1-0114_jpg.rf.45451c329123583f40463a71daa6f459_crab_17.jpg,2019-02-22_22-31-28to2019-02-22_22-31-38_1-0114_jpg.rf.45451c329123583f40463a71daa6f459.jpg,0,crab,0.8601,explain why this object is likely classified as a 'crab'.Answer in 1-2 sentences.
MarineExplainAI/crops/crab/2019-02-22_22-31-28to2019-02-22_22-31-38_1-0114_jpg.rf.45451c329123583f40463a71daa6f459_crab_18.jpg,2019-02-22_22-31-28to2019-02-22_22-31-38_1-0114_jpg.rf.45451c329123583f40463a71daa6f459.jpg,0,crab,0.9133,explain why this object is likely classified as a 'crab'.Answer in 1-2 sentences.
MarineExplainAI/crops/starfish/2019-02-22_22-31-28to2019-02-22_22-31-38_1-0114_jpg.rf.45451c329123583f40463a71daa6f459_starfish_19.jpg,2019-02-22_22-31-28to2019-02-22_22-31-38_1-0114_jpg.rf.45451c329123583f40463a71daa6f459.jpg,5,starfish,0.9279,explain why this object is likely classified as a 'starfish'.Answer in 1-2 sentences.
MarineExplainAI/crops/crab/2019-02-22_22-31-28to2019-02-22_22-31-38_1-0114_jpg.rf.45451c329123583f40463a71daa6f459_crab_20.jpg,2019-02-22_22-31-28to2019-02-22_22-31-38_1-0114_jpg.rf.45451c329123583f40463a71daa6f459.jpg,0,crab,0.9576,explain why this object is likely classified as a 'crab'.Answer in 1-2 sentences.
MarineExplainAI/crops/crab/2019-03-06_22-03-36to2019-03-06_22-04-08_1-0043_jpg.rf.d0342ace7481f95ab22949ec30db72bb_crab_21.jpg,2019-03-06_22-03-36to2019-03-06_22-04-08_1-0043_jpg.rf.d0342ace7481f95ab22949ec30db72bb.jpg,0,crab,0.6609,explain why this object is likely classified as a 'crab'.Answer in 1-2 sentences.
MarineExplainAI/crops/crab/2019-03-06_22-03-36to2019-03-06_22-04-08_1-0043_jpg.rf.d0342ace7481f95ab22949ec30db72bb_crab_22.jpg,2019-03-06_22-03-36to2019-03-06_22-04-08_1-0043_jpg.rf.d0342ace7481f95ab22949ec30db72bb.jpg,0,crab,0.7773,explain why this object is likely classified as a 'crab'.Answer in 1-2 sentences.
MarineExplainAI/crops/crab/2019-03-06_22-03-36to2019-03-06_22-04-08_1-0043_jpg.rf.d0342ace7481f95ab22949ec30db72bb_crab_23.jpg,2019-03-06_22-03-36to2019-03-06_22-04-08_1-0043_jpg.rf.d0342ace7481f95ab22949ec30db72bb.jpg,0,crab,0.8093,explain why this object is likely classified as a 'crab'.Answer in 1-2 sentences.
MarineExplainAI/crops/crab/2019-03-06_22-03-36to2019-03-06_22-04-08_1-0043_jpg.rf.d0342ace7481f95ab22949ec30db72bb_crab_24.jpg,2019-03-06_22-03-36to2019-03-06_22-04-08_1-0043_jpg.rf.d0342ace7481f95ab22949ec30db72bb.jpg,0,crab,0.8982,explain why this object is likely classified as a 'crab'.Answer in 1-2 sentences.
MarineExplainAI/crops/fish/2019-03-06_22-01-44to2019-03-06_22-01-52_1-0025_jpg.rf.015be8a1bb279185e371d3dbbe265556_fish_25.jpg,2019-03-06_22-01-44to2019-03-06_22-01-52_1-0025_jpg.rf.015be8a1bb279185e371d3dbbe265556.jpg,1,fish,0.8799,explain why this object is likely classified as a 'fish'.Answer in 1-2 sentences.
MarineExplainAI/crops/crab/2019-03-06_22-11-06to2019-03-06_22-11-17_1-0145_jpg.rf.ed89286552f67fa912697713f2f2bf87_crab_26.jpg,2019-03-06_22-11-06to2019-03-06_22-11-17_1-0145_jpg.rf.ed89286552f67fa912697713f2f2bf87.jpg,0,crab,0.6175,explain why this object is likely classified as a 'crab'.Answer in 1-2 sentences.
MarineExplainAI/crops/crab/2019-03-06_22-11-06to2019-03-06_22-11-17_1-0145_jpg.rf.ed89286552f67fa912697713f2f2bf87_crab_27.jpg,2019-03-06_22-11-06to2019-03-06_22-11-17_1-0145_jpg.rf.ed89286552f67fa912697713f2f2bf87.jpg,0,crab,0.7446,explain why this object is likely classified as a 'crab'.Answer in 1-2 sentences.
MarineExplainAI/crops/crab/2019-03-06_22-11-06to2019-03-06_22-11-17_1-0145_jpg.rf.ed89286552f67fa912697713f2f2bf87_crab_28.jpg,2019-03-06_22-11-06to2019-03-06_22-11-17_1-0145_jpg.rf.ed89286552f67fa912697713f2f2bf87.jpg,0,crab,0.7905,explain why this object is likely classified as a 'crab'.Answer in 1-2 sentences.
MarineExplainAI/crops/crab/2019-03-06_22-11-06to2019-03-06_22-11-17_1-0145_jpg.rf.ed89286552f67fa912697713f2f2bf87_crab_29.jpg,2019-03-06_22-11-06to2019-03-06_22-11-17_1-0145_jpg.rf.ed89286552f67fa912697713f2f2bf87.jpg,0,crab,0.9066,explain why this object is likely classified as a 'crab'.Answer in 1-2 sentences.
MarineExplainAI/crops/crab/2019-03-06_22-11-06to2019-03-06_22-11-17_1-0145_jpg.rf.ed89286552f67fa912697713f2f2bf87_crab_30.jpg,2019-03-06_22-11-06to2019-03-06_22-11-17_1-0145_jpg.rf.ed89286552f67fa912697713f2f2bf87.jpg,0,crab,0.9513,explain why this object is likely classified as a 'crab'.Answer in 1-2 sentences.
MarineExplainAI/crops/crab/2019-03-06_22-16-56to2019-03-06_22-17-10_1-0077_jpg.rf.cd04e3854e4641ccd54185aca828a3c3_crab_31.jpg,2019-03-06_22-16-56to2019-03-06_22-17-10_1-0077_jpg.rf.cd04e3854e4641ccd54185aca828a3c3.jpg,0,crab,0.5901,explain why this object is likely classified as a 'crab'.Answer in 1-2 sentences.
MarineExplainAI/crops/small_fish/2019-03-06_22-16-56to2019-03-06_22-17-10_1-0077_jpg.rf.cd04e3854e4641ccd54185aca828a3c3_small_fish_32.jpg,2019-03-06_22-16-56to2019-03-06_22-17-10_1-0077_jpg.rf.cd04e3854e4641ccd54185aca828a3c3.jpg,4,small_fish,0.8983,explain why this object is likely classified as a 'small_fish'.Answer in 1-2 sentences.
MarineExplainAI/crops/crab/2019-03-06_22-16-56to2019-03-06_22-17-10_1-0077_jpg.rf.cd04e3854e4641ccd54185aca828a3c3_crab_33.jpg,2019-03-06_22-16-56to2019-03-06_22-17-10_1-0077_jpg.rf.cd04e3854e4641ccd54185aca828a3c3.jpg,0,crab,0.918,explain why this object is likely classified as a 'crab'.Answer in 1-2 sentences.
MarineExplainAI/crops/crab/2019-03-06_22-16-56to2019-03-06_22-17-10_1-0077_jpg.rf.cd04e3854e4641ccd54185aca828a3c3_crab_34.jpg,2019-03-06_22-16-56to2019-03-06_22-17-10_1-0077_jpg.rf.cd04e3854e4641ccd54185aca828a3c3.jpg,0,crab,0.9742,explain why this object is likely classified as a 'crab'.Answer in 1-2 sentences.
MarineExplainAI/crops/small_fish/2019-03-19_18-01-56to2019-03-19_18-02-13_1-0133_jpg.rf.712a6523220740e55425bec8891de921_small_fish_35.jpg,2019-03-19_18-01-56to2019-03-19_18-02-13_1-0133_jpg.rf.712a6523220740e55425bec8891de921.jpg,4,small_fish,0.6031,explain why this object is likely classified as a 'small_fish'.Answer in 1-2 sentences.
MarineExplainAI/crops/small_fish/2019-03-19_18-01-56to2019-03-19_18-02-13_1-0133_jpg.rf.712a6523220740e55425bec8891de921_small_fish_36.jpg,2019-03-19_18-01-56to2019-03-19_18-02-13_1-0133_jpg.rf.712a6523220740e55425bec8891de921.jpg,4,small_fish,0.6087,explain why this object is likely classified as a 'small_fish'.Answer in 1-2 sentences.
MarineExplainAI/crops/small_fish/2019-03-19_18-01-56to2019-03-19_18-02-13_1-0133_jpg.rf.712a6523220740e55425bec8891de921_small_fish_37.jpg,2019-03-19_18-01-56to2019-03-19_18-02-13_1-0133_jpg.rf.712a6523220740e55425bec8891de921.jpg,4,small_fish,0.6687,explain why this object is likely classified as a 'small_fish'.Answer in 1-2 sentences.
MarineExplainAI/crops/small_fish/2019-03-19_18-01-56to2019-03-19_18-02-13_1-0133_jpg.rf.712a6523220740e55425bec8891de921_small_fish_38.jpg,2019-03-19_18-01-56to2019-03-19_18-02-13_1-0133_jpg.rf.712a6523220740e55425bec8891de921.jpg,4,small_fish,0.6705,explain why this object is likely classified as a 'small_fish'.Answer in 1-2 sentences.
MarineExplainAI/crops/small_fish/2019-03-19_18-01-56to2019-03-19_18-02-13_1-0133_jpg.rf.712a6523220740e55425bec8891de921_small_fish_39.jpg,2019-03-19_18-01-56to2019-03-19_18-02-13_1-0133_jpg.rf.712a6523220740e55425bec8891de921.jpg,4,small_fish,0.7434,explain why this object is likely classified as a 'small_fish'.Answer in 1-2 sentences.
MarineExplainAI/crops/small_fish/2019-03-19_18-01-56to2019-03-19_18-02-13_1-0133_jpg.rf.712a6523220740e55425bec8891de921_small_fish_40.jpg,2019-03-19_18-01-56to2019-03-19_18-02-13_1-0133_jpg.rf.712a6523220740e55425bec8891de921.jpg,4,small_fish,0.7647,explain why this object is likely classified as a 'small_fish'.Answer in 1-2 sentences.
MarineExplainAI/crops/small_fish/2019-03-19_18-01-56to2019-03-19_18-02-13_1-0133_jpg.rf.712a6523220740e55425bec8891de921_small_fish_41.jpg,2019-03-19_18-01-56to2019-03-19_18-02-13_1-0133_jpg.rf.712a6523220740e55425bec8891de921.jpg,4,small_fish,0.7726,explain why this object is likely classified as a 'small_fish'.Answer in 1-2 sentences.
MarineExplainAI/crops/small_fish/2019-03-19_18-01-56to2019-03-19_18-02-13_1-0133_jpg.rf.712a6523220740e55425bec8891de921_small_fish_42.jpg,2019-03-19_18-01-56to2019-03-19_18-02-13_1-0133_jpg.rf.712a6523220740e55425bec8891de921.jpg,4,small_fish,0.7731,explain why this object is likely classified as a 'small_fish'.Answer in 1-2 sentences.
MarineExplainAI/crops/small_fish/2019-03-19_18-01-56to2019-03-19_18-02-13_1-0133_jpg.rf.712a6523220740e55425bec8891de921_small_fish_43.jpg,2019-03-19_18-01-56to2019-03-19_18-02-13_1-0133_jpg.rf.712a6523220740e55425bec8891de921.jpg,4,small_fish,0.8,explain why this object is likely classified as a 'small_fish'.Answer in 1-2 sentences.
MarineExplainAI/crops/small_fish/2019-03-19_18-01-56to2019-03-19_18-02-13_1-0133_jpg.rf.712a6523220740e55425bec8891de921_small_fish_44.jpg,2019-03-19_18-01-56to2019-03-19_18-02-13_1-0133_jpg.rf.712a6523220740e55425bec8891de921.jpg,4,small_fish,0.8174,explain why this object is likely classified as a 'small_fish'.Answer in 1-2 sentences.
MarineExplainAI/crops/starfish/2019-03-19_18-01-56to2019-03-19_18-02-13_1-0133_jpg.rf.712a6523220740e55425bec8891de921_starfish_45.jpg,2019-03-19_18-01-56to2019-03-19_18-02-13_1-0133_jpg.rf.712a6523220740e55425bec8891de921.jpg,5,starfish,0.9499,explain why this object is likely classified as a 'starfish'.Answer in 1-2 sentences.
MarineExplainAI/crops/starfish/2019-02-22_22-19-45to2019-02-22_22-19-53_1-0116_jpg.rf.552a3b3a9085053e49c4aa677eb13ee0_starfish_46.jpg,2019-02-22_22-19-45to2019-02-22_22-19-53_1-0116_jpg.rf.552a3b3a9085053e49c4aa677eb13ee0.jpg,5,starfish,0.646,explain why this object is likely classified as a 'starfish'.Answer in 1-2 sentences.
MarineExplainAI/crops/starfish/2019-02-22_22-19-45to2019-02-22_22-19-53_1-0116_jpg.rf.552a3b3a9085053e49c4aa677eb13ee0_starfish_47.jpg,2019-02-22_22-19-45to2019-02-22_22-19-53_1-0116_jpg.rf.552a3b3a9085053e49c4aa677eb13ee0.jpg,5,starfish,0.8706,explain why this object is likely classified as a 'starfish'.Answer in 1-2 sentences.
MarineExplainAI/crops/starfish/2019-02-22_22-19-45to2019-02-22_22-19-53_1-0116_jpg.rf.552a3b3a9085053e49c4aa677eb13ee0_starfish_48.jpg,2019-02-22_22-19-45to2019-02-22_22-19-53_1-0116_jpg.rf.552a3b3a9085053e49c4aa677eb13ee0.jpg,5,starfish,0.947,explain why this object is likely classified as a 'starfish'.Answer in 1-2 sentences.
MarineExplainAI/crops/starfish/2019-02-22_23-28-21to2019-02-22_23-28-34_1-0130_jpg.rf.a8f0cd124fdd0da5964d45ebe1380869_starfish_49.jpg,2019-02-22_23-28-21to2019-02-22_23-28-34_1-0130_jpg.rf.a8f0cd124fdd0da5964d45ebe1380869.jpg,5,starfish,0.8883,explain why this object is likely classified as a 'starfish'.Answer in 1-2 sentences.
MarineExplainAI/crops/starfish/2019-02-22_23-28-21to2019-02-22_23-28-34_1-0130_jpg.rf.a8f0cd124fdd0da5964d45ebe1380869_starfish_50.jpg,2019-02-22_23-28-21to2019-02-22_23-28-34_1-0130_jpg.rf.a8f0cd124fdd0da5964d45ebe1380869.jpg,5,starfish,0.9212,explain why this object is likely classified as a 'starfish'.Answer in 1-2 sentences.
MarineExplainAI/crops/fish/2019-02-22_23-28-21to2019-02-22_23-28-34_1-0130_jpg.rf.a8f0cd124fdd0da5964d45ebe1380869_fish_51.jpg,2019-02-22_23-28-21to2019-02-22_23-28-34_1-0130_jpg.rf.a8f0cd124fdd0da5964d45ebe1380869.jpg,1,fish,0.9268,explain why this object is likely classified as a 'fish'.Answer in 1-2 sentences.
MarineExplainAI/crops/crab/2019-02-22_22-22-16to2019-02-22_22-22-27_1-0036_jpg.rf.9a58f381fb458208968bb04896a99783_crab_52.jpg,2019-02-22_22-22-16to2019-02-22_22-22-27_1-0036_jpg.rf.9a58f381fb458208968bb04896a99783.jpg,0,crab,0.757,explain why this object is likely classified as a 'crab'.Answer in 1-2 sentences.
MarineExplainAI/crops/crab/2019-02-22_22-22-16to2019-02-22_22-22-27_1-0036_jpg.rf.9a58f381fb458208968bb04896a99783_crab_53.jpg,2019-02-22_22-22-16to2019-02-22_22-22-27_1-0036_jpg.rf.9a58f381fb458208968bb04896a99783.jpg,0,crab,0.7632,explain why this object is likely classified as a 'crab'.Answer in 1-2 sentences.
MarineExplainAI/crops/starfish/2019-02-22_22-22-16to2019-02-22_22-22-27_1-0036_jpg.rf.9a58f381fb458208968bb04896a99783_starfish_54.jpg,2019-02-22_22-22-16to2019-02-22_22-22-27_1-0036_jpg.rf.9a58f381fb458208968bb04896a99783.jpg,5,starfish,0.9327,explain why this object is likely classified as a 'starfish'.Answer in 1-2 sentences.
MarineExplainAI/crops/starfish/2019-02-26_00-44-33to2019-02-26_00-44-47_1-0032_jpg.rf.e1403b8b084e1232be2dea608134ab01_starfish_55.jpg,2019-02-26_00-44-33to2019-02-26_00-44-47_1-0032_jpg.rf.e1403b8b084e1232be2dea608134ab01.jpg,5,starfish,0.9124,explain why this object is likely classified as a 'starfish'.Answer in 1-2 sentences.
MarineExplainAI/crops/starfish/2019-02-26_00-44-33to2019-02-26_00-44-47_1-0032_jpg.rf.e1403b8b084e1232be2dea608134ab01_starfish_56.jpg,2019-02-26_00-44-33to2019-02-26_00-44-47_1-0032_jpg.rf.e1403b8b084e1232be2dea608134ab01.jpg,5,starfish,0.9834,explain why this object is likely classified as a 'starfish'.Answer in 1-2 sentences.
MarineExplainAI/crops/small_fish/2019-03-19_17-07-53to2019-03-19_17-08-34_1-0125_jpg.rf.820d8d6150da56367753809d2d67e491_small_fish_57.jpg,2019-03-19_17-07-53to2019-03-19_17-08-34_1-0125_jpg.rf.820d8d6150da56367753809d2d67e491.jpg,4,small_fish,0.5128,explain why this object is likely classified as a 'small_fish'.Answer in 1-2 sentences.
MarineExplainAI/crops/small_fish/2019-03-19_17-07-53to2019-03-19_17-08-34_1-0125_jpg.rf.820d8d6150da56367753809d2d67e491_small_fish_58.jpg,2019-03-19_17-07-53to2019-03-19_17-08-34_1-0125_jpg.rf.820d8d6150da56367753809d2d67e491.jpg,4,small_fish,0.5303,explain why this object is likely classified as a 'small_fish'.Answer in 1-2 sentences.
MarineExplainAI/crops/small_fish/2019-03-19_17-07-53to2019-03-19_17-08-34_1-0125_jpg.rf.820d8d6150da56367753809d2d67e491_small_fish_59.jpg,2019-03-19_17-07-53to2019-03-19_17-08-34_1-0125_jpg.rf.820d8d6150da56367753809d2d67e491.jpg,4,small_fish,0.5809,explain why this object is likely classified as a 'small_fish'.Answer in 1-2 sentences.
MarineExplainAI/crops/small_fish/2019-03-19_17-07-53to2019-03-19_17-08-34_1-0125_jpg.rf.820d8d6150da56367753809d2d67e491_small_fish_60.jpg,2019-03-19_17-07-53to2019-03-19_17-08-34_1-0125_jpg.rf.820d8d6150da56367753809d2d67e491.jpg,4,small_fish,0.6786,explain why this object is likely classified as a 'small_fish'.Answer in 1-2 sentences.
MarineExplainAI/crops/small_fish/2019-03-19_17-07-53to2019-03-19_17-08-34_1-0125_jpg.rf.820d8d6150da56367753809d2d67e491_small_fish_61.jpg,2019-03-19_17-07-53to2019-03-19_17-08-34_1-0125_jpg.rf.820d8d6150da56367753809d2d67e491.jpg,4,small_fish,0.7099,explain why this object is likely classified as a 'small_fish'.Answer in 1-2 sentences.
MarineExplainAI/crops/small_fish/2019-03-19_17-07-53to2019-03-19_17-08-34_1-0125_jpg.rf.820d8d6150da56367753809d2d67e491_small_fish_62.jpg,2019-03-19_17-07-53to2019-03-19_17-08-34_1-0125_jpg.rf.820d8d6150da56367753809d2d67e491.jpg,4,small_fish,0.7304,explain why this object is likely classified as a 'small_fish'.Answer in 1-2 sentences.
MarineExplainAI/crops/small_fish/2019-03-19_17-07-53to2019-03-19_17-08-34_1-0125_jpg.rf.820d8d6150da56367753809d2d67e491_small_fish_63.jpg,2019-03-19_17-07-53to2019-03-19_17-08-34_1-0125_jpg.rf.820d8d6150da56367753809d2d67e491.jpg,4,small_fish,0.7955,explain why this object is likely classified as a 'small_fish'.Answer in 1-2 sentences.
MarineExplainAI/crops/small_fish/2019-03-19_17-07-53to2019-03-19_17-08-34_1-0125_jpg.rf.820d8d6150da56367753809d2d67e491_small_fish_64.jpg,2019-03-19_17-07-53to2019-03-19_17-08-34_1-0125_jpg.rf.820d8d6150da56367753809d2d67e491.jpg,4,small_fish,0.8299,explain why this object is likely classified as a 'small_fish'.Answer in 1-2 sentences.
MarineExplainAI/crops/small_fish/2019-03-19_17-07-53to2019-03-19_17-08-34_1-0125_jpg.rf.820d8d6150da56367753809d2d67e491_small_fish_65.jpg,2019-03-19_17-07-53to2019-03-19_17-08-34_1-0125_jpg.rf.820d8d6150da56367753809d2d67e491.jpg,4,small_fish,0.8304,explain why this object is likely classified as a 'small_fish'.Answer in 1-2 sentences.
MarineExplainAI/crops/small_fish/2019-03-19_17-07-53to2019-03-19_17-08-34_1-0125_jpg.rf.820d8d6150da56367753809d2d67e491_small_fish_66.jpg,2019-03-19_17-07-53to2019-03-19_17-08-34_1-0125_jpg.rf.820d8d6150da56367753809d2d67e491.jpg,4,small_fish,0.8544,explain why this object is likely classified as a 'small_fish'.Answer in 1-2 sentences.
MarineExplainAI/crops/small_fish/2019-03-19_17-07-53to2019-03-19_17-08-34_1-0125_jpg.rf.820d8d6150da56367753809d2d67e491_small_fish_67.jpg,2019-03-19_17-07-53to2019-03-19_17-08-34_1-0125_jpg.rf.820d8d6150da56367753809d2d67e491.jpg,4,small_fish,0.8608,explain why this object is likely classified as a 'small_fish'.Answer in 1-2 sentences.
MarineExplainAI/crops/small_fish/2019-03-19_17-07-53to2019-03-19_17-08-34_1-0125_jpg.rf.820d8d6150da56367753809d2d67e491_small_fish_68.jpg,2019-03-19_17-07-53to2019-03-19_17-08-34_1-0125_jpg.rf.820d8d6150da56367753809d2d67e491.jpg,4,small_fish,0.8671,explain why this object is likely classified as a 'small_fish'.Answer in 1-2 sentences.
MarineExplainAI/crops/small_fish/2019-03-19_17-07-53to2019-03-19_17-08-34_1-0125_jpg.rf.820d8d6150da56367753809d2d67e491_small_fish_69.jpg,2019-03-19_17-07-53to2019-03-19_17-08-34_1-0125_jpg.rf.820d8d6150da56367753809d2d67e491.jpg,4,small_fish,0.8921,explain why this object is likely classified as a 'small_fish'.Answer in 1-2 sentences.
MarineExplainAI/crops/small_fish/2019-03-19_17-07-53to2019-03-19_17-08-34_1-0125_jpg.rf.820d8d6150da56367753809d2d67e491_small_fish_70.jpg,2019-03-19_17-07-53to2019-03-19_17-08-34_1-0125_jpg.rf.820d8d6150da56367753809d2d67e491.jpg,4,small_fish,0.9013,explain why this object is likely classified as a 'small_fish'.Answer in 1-2 sentences.
MarineExplainAI/crops/small_fish/2019-03-19_17-07-53to2019-03-19_17-08-34_1-0125_jpg.rf.820d8d6150da56367753809d2d67e491_small_fish_71.jpg,2019-03-19_17-07-53to2019-03-19_17-08-34_1-0125_jpg.rf.820d8d6150da56367753809d2d67e491.jpg,4,small_fish,0.9131,explain why this object is likely classified as a 'small_fish'.Answer in 1-2 sentences.
MarineExplainAI/crops/small_fish/2019-03-19_17-07-53to2019-03-19_17-08-34_1-0125_jpg.rf.820d8d6150da56367753809d2d67e491_small_fish_72.jpg,2019-03-19_17-07-53to2019-03-19_17-08-34_1-0125_jpg.rf.820d8d6150da56367753809d2d67e491.jpg,4,small_fish,0.9159,explain why this object is likely classified as a 'small_fish'.Answer in 1-2 sentences.
MarineExplainAI/crops/starfish/2019-03-19_17-07-53to2019-03-19_17-08-34_1-0125_jpg.rf.820d8d6150da56367753809d2d67e491_starfish_73.jpg,2019-03-19_17-07-53to2019-03-19_17-08-34_1-0125_jpg.rf.820d8d6150da56367753809d2d67e491.jpg,5,starfish,0.9352,explain why this object is likely classified as a 'starfish'.Answer in 1-2 sentences.
